distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.7,Point to Point,712,630,16,83,3,13,Backcountry Camp Trail,Easy/Intermediate,2.0,Wear blaze orange during hunting seasons.,IN
0.7,Point to Point,839,692,6,149,4,12,Trail 5,Intermediate,2.0,"Trail 5 begins off of Henderson Creek Rd. and connects to Hickory Ridge Trail 2. It is a short trail and has no other intersections. It is mostly a ridgeline trail, but it does descend some before it reaches Trail 2.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
2.2,Point to Point,893,706,172,351,5,17,Trail 15,Intermediate,2.0,"Trail 1 connects from N. County Rd. 1290 W. (Polk Patch Rd.) near Norman, IN with Hickory Ridge Trail 16 near Callahan Branch. It is more difficult than Trail 14, owing to the bigger and steeper hills. The steepest climbs on Trail 1 are near the western end. 

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.7,Point to Point,887,860,69,44,3,10,Trail 10,Intermediate,2.0,"        Trail 10 runs east-west and connects Hickory Ridge Trail 2 with Hickory Ridge Trail 1 and Hickory Ridge Trail 3. It passes to the south of the Hickory Grove Church.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime
    ",IN
0.6,Point to Point,860,650,11,220,7,23,Trail 13,Intermediate,2.0,"Trail 1 connects Hickory Ridge Trail 3 near the intersections with Hickory Ridge Trail 11 and Hickory Ridge Trail 12 with N. County Road 1290 W. (Polk Patch Rd.). It generally heads downhill from its southeastern terminus with the road and its northwestern terminus with Trail 3. Part of that hill is rather steep.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.2,Point to Point,585,551,0,34,3,5,Garden Rock Loop Lake Spur,Intermediate,2.0,"        This well-traveled trail spur branches off of the Garden Rock Loop trail near the Nature Center.  A signpost marks the trail split. The trail ends near the lakeshore where you can meander around the end of the peninsula to view the lake.  There was likely an old homesite nearby as a fencepost can be seen, a yucca plant, gnarly oak tree, and what is presumably a covered well.
    ",IN
0.2,Point to Point,680,673,3,8,1,3,Backcountry Campsite 7,Easy/Intermediate,2.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.2,Point to Point,884,664,42,257,5,21,Trail 11,Intermediate,2.0,"Trail 1 is an east-west connector that bisects the loop created by Hickory Ridge Trail 1 and Hickory Ridge Trail 3. After beginning at its western terminus at Trail 1, it crosses Horse Camp Rd. and heads to the east. Near its midpoint, there is a fairly steep but short descent before it levels off to intersect with Trail 3.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime
    ",IN
0.7,Point to Point,878,833,16,55,2,6,Trail 7,Intermediate,2.0,"        Trail 7 is a short trail that connects from Hickory Ridge Trail 2 at its southwestern terminus to Hickory Ridge Trail 1 at its northeastern terminus near the Horse Camp. It is a ridgeline trail with little elevation change.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.6,Point to Point,936,755,180,1,6,14,Campground-Beach Access Trail,Intermediate,2.0,"This trail is not on park maps but there are signs located at the trailheads. The northern trailhead is in a grassy area off Mounds Beach Road. The southern trailhead is to the left of the camp store.
As of October 2021, the trail is fairly overgrown in sections.",IN
1.3,Point to Point,892,660,27,260,4,10,Trail 12,Intermediate,2.0,"Trail 1 begins its western terminus off of Horse Camp Rd. near where Hickory Ridge Trail 3 crosses. It generally parallels Horse Camp Rd. to the east before turning south to intersect with Hickory Ridge Trail 3 near Hickory Ridge Trail 11.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime.
    ",IN
1.2,Point to Point,888,712,20,196,3,16,Trail 9,Intermediate,2.0,"        Trail 9 is another trail that connects from Hickory Ridge Trail 2 at its southwestern terminus to Hickory Ridge Trail 1 at its northeastern terminus near the Horse Camp. It trends generally downhill from the southwest to the northeast.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime
    ",IN
0.9,Point to Point,778,635,11,153,3,8,Trail 14,Intermediate,2.0,"Trail 1 connects N. County Rd. 1290 W. (Polk Patch Rd.) with Hickory Ridge Trail 16 near Callahan Branch.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
1.4,Point to Point,889,855,63,61,2,6,Trail 1,Intermediate,2.0,"        Hickory Ridge Trail 1 parallels Horse Camp Road and has a trailhead at the Horse Camp.

It intersects with several other trails in the Hickory Ridge network, including Hickory Ridge Trail 3 and Hickory Ridge Trail 6 at its southern terminus, and Hickory Ridge Trail 7, Hickory Ridge Trail 8, and Hickory Ridge Trail 9 to the west as you go north, Hickory Ridge Trail 11 to the east, and Hickory Ridge Trail 3 and Hickory Ridge Trail 10 at the northern terminus.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
1.1,Point to Point,887,856,5,35,1,2,Trail 6,Intermediate,2.0,"Trail 6 connects from Hickory Ridge Trail 2 at is southwestern terminus to its northeastern terminus with Hickory Ridge Trail 1 and Hickory Ridge Trail 3. It is mostly a ridgeline trail.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.3,Point to Point,783,755,30,9,2,6,Trail 9,Easy,2.0,"        Trail 9 is technically a connector trail and is often forgotten about at Shades State Park. The only point of interest on this trail is the pond. Shortly after passing the pond heading west, Trail 6 branches off to the right. After that, Trail 9 Connector branches off to the left, heading towards the Youth Tent Campground. Continue straight to access the campground road, where the trail ends. To get to the campground, take the campground road straight ahead.
    ",IN
0.4,Point to Point,432,419,16,11,1,7,Mill Creek Trail North,Easy,2.0,"        Button Bush Woods is a wooded area home to Button Bush Trees. The are is a historic area once used by early settlers to the area and Native Americans. Close to the original George Rogers Clark home site and the original settlement of Clarksville, IN.
    ",IN
9.5,Point to Point,621,608,23,31,0,1,Calumet Bike Trail,Easy,1.3,"        The trail follows the South Shore Railroad tracks and NIPSCO power lines. There is no shade. The trail can be impassible (i.e. wet shoes) due to standing water along much of the trail that can be 4-6"" deep in spots. The trail is not suitable for road bikes.

There are parking lots at both ends. The paved parking lot on the west end has 18 spots (1 handicap) and is located at U.S. Highway 12 and Mineral Springs Road. There are year round porta-potties. There is no potable water source. The paved parking lot on the east end has 8 spaces with no restrooms or potable water source. There are also restrooms and potable water at the Dune Park and Beverly Shores South Shore railroad stations.

This trail does connect many trail systems. The west end parking lot connects to the Porter Brickyard Trail and the Cowles Bog South Access (Greenbelt Trail). There is access to the Dunes Kankakee Trail and Indiana Dunes State Park trail system at the Dunes Park train station. At East State Park Road (Kemil Road or 300E), there is access across U.S. Highway 12 to the Glenwood Dunes Trail and Calumet Dunes Paved Trail. At Broadway Avenue (Beverly Shores), there is access to the Great Marsh Trail and Dunewood Trace Campground Trail. On the east end, the parking lot is on U.S. Highway 12 and is close to the Mt. Baldy Summit Trail.
    ",IN
37.6,Point to Point,902,505,2813,2784,3,45,Pioneer Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.6,Point to Point,770,745,21,28,1,3,White River Greenway,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
29.2,Point to Point,908,550,3184,3032,4,37,KHT: Hoosier NF Segment,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.2,Point to Point,377,369,9,10,0,1,River Loop,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.5,Point to Point,825,790,86,105,2,8,Eagles Crest Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
4.2,Point to Point,801,655,355,285,3,9,Green Valley Trail,Intermediate,,"
Land Manager:  IN DNR - Brown County State Park
 ",IN
1.4,Point to Point,863,797,47,113,2,10,Trunk Trail South,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.7,Point to Point,389,374,21,23,1,3,Outer Loop,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.5,Point to Point,820,774,24,69,4,14,Poplar Pass,Intermediate,,"        This trail needs a bit of description!
    ",IN
1.9,Point to Point,921,841,224,231,4,15,Fork Ridge Trail: South Section,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.5,Point to Point,798,790,5,8,1,1,Walk of Excellence: Foster Park Alternate,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.2,Point to Point,755,742,11,21,1,1,Big Woods Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
4.5,Point to Point,735,702,52,65,0,6,River Bluff Trail #5,Easy/Intermediate,,"
Land Manager:  IN DNR - Tippecanoe River State Park
 ",IN
